Golf Course Name,Address,City,State,Golf Course Website,,,,,,,,,,
Bison Golf and Country Club,"860 N 36th Dr, Show Low, AZ 85901-3333",Show Low,AZ,http://www.bisongolf.net,,,,,,,,,,
Newport Golf Club & Conference Center,"16401 Country Club Dr, Crosby, TX 77532-5048",Crosby,TX,http://www.newport-tx.com,,,,,,,,,,
Tam O'Shanter Pennsylvania,"2961 South Hermitage Road, Hermitage, PA 16148",Hermitage,PA,http://www.tamoshanterpa.com,,,,,,,,,,
Tanna Farms Golf Club,"39W808 Hughes Rd, Geneva, IL 60134-3545",Geneva,IL,http://www.tannafarms.com,,,,,,,,,,
Fountain of the Sun Country Club,"500 S 80th St W, Mesa, AZ 85208-6400",Mesa,AZ,http://www.fountainofthesun.org,,,,,,,,,,
Eco Grande Golf Club,"1451 Taft St, Hollywood, FL 33020",Hollywood,FL,https://www.hollywoodbeachgolf.com/eco-golf-club,,,,,,,,,,
Metropolitan Golf Links,"10051 Doolittle Dr, Oakland, CA 94603-1025",Oakland,CA,http://www.playmetro.com,,,,,,,,,,
Rattle Run Golf Course,"7163 St. Clair Highway, China Township, MI 48079",China Township,MI,http://www.rattlerun.com,,,,,,,,,,
The Rawls Course at Texas Tech,"The Rawls Course at Texas Tech, 3720 4th St, Lubboc, Lubbock, TX",Lubbock,TX,https://therawlscourse.com/,,,,,,,,,,
Sunkist Country Club,"2381 Sunkist Country Club Rd, Biloxi, MS 39532-3114",Biloxi,MS,http://www.sunkistcc.com,,,,,,,,,,
Kapolei Golf Course,"91-595 Farrington Hwy, Kapolei, HI 96707",Kapolei,HI,http://www.kapoleigolf.com,,,,,,,,,,
Divide Ranch and Club,"151 Divide Ranch Cir, Ridgway, CO",Ridgway,CO,http://www.eqresorts.com/divide/,,,,,,,,,,
Highland Park Golf Club - Red Course,"3550 Green Rd, Beachwood, OH 44122-5702",Beachwood,OH,http://www.city.cleveland.oh.us/CityofCleveland/Home/Community/ThingsToDo/Golf,,,,,,,,,,
Paw Paw Country Club,"128 Paw Paw, Bamberg, SC 29003",Bamberg,SC,http://pawpawcc.com,,,,,,,,,,
Camelback Golf Club - Ambiente,"7847 N Mockingbird Ln, Paradise Valley, AZ 85253",Paradise Valley,AZ,http://www.camelbackinn.com,,,,,,,,,,
Forest Hills Golf Club,"1500 Comfort Rd, Augusta, GA 30909-3044",Augusta,GA,http://www.theforesthillsgolfcourse.com,,,,,,,,,,
Old Orchard Country Club,"54 Monmouth Rd, Eatontown, NJ 07724-2399",Eatontown,NJ,http://www.oldorchardcc.com/,,,,,,,,,,
Boyne Highlands - Moor Course,"600 Highlands, Harbor Springs, MI 49740",Harbor Springs,MI,http://www.boyne.com/boynehighlands/golf/courses/the-moor,,,,,,,,,,
Sun City Riverview Golf Course,"16401 N del Webb Blvd, Sun City, AZ 85351-1181",Sun City,AZ,http://www.sunaz.com/riverview.htm,,,,,,,,,,
Rapid City Elks Golf Course,"3333 Jolly Lane, Rapid City, SD",Rapid City,SD,http://www.rcelks.org/,,,,,,,,,,
Point O Woods Golf Club,"95 S. Golf Harbor Path, Iverness, FL 34450",Iverness,FL,http://pointowoods.com/,,,,,,,,,,
Links At Cobble Creek,"699 Cobble Dr, Montrose, CO 81403-7813",Montrose,CO,http://www.cobblecreek.com,,,,,,,,,,
Eagle Crest - The Ridge,"1522 Cline Falls Road, Redmond, OR 97756",Redmond,OR,http://www.eagle-crest.com/,,,,,,,,,,
Rock Creek Golf Course,"6100 16th St NW, Washington, DC 20011",Washington,DC,http://www.rockcreekgolfcourse.com/,,,,,,,,,,
Ocala National Golf Club,"4782 NW 80th Ave, Ocala, FL 34482",Ocala,FL,http://www.ocalanational.com/,,,,,,,,,,
Briar Bay Golf Course,"9399 SW 134th St, Miami, FL 33176-5744",Miami,FL,http://briarbaygolf.com/,,,,,,,,,,
Corte Bella,"13406 W Deer Valley Dr, Sun City West, AZ",Sun City West,AZ,http://www.cortebellagolfclub.com,,,,,,,,,,
Hibiscus Golf Club,"5375 Hibiscus Dr, Naples, FL 34113-7719",Naples,FL,http://www.hibiscusgolf.com,,,,,,,,,,
Plantation Golf Club,"4701 Plantation Lane, Frisco, TX 75035",Frisco,TX,http://www.plantationgolf.net/,,,,,,,,,,
Lost Marsh,"901 129th St, Hammond, IN 46320-1142",Hammond,IN,http://www.lostmarshgolf.com,,,,,,,,,,
Mountain Ranch Golf Club,"820 Lost Creek Parkway, Fairfield Bay, AR 72088",Fairfield Bay,AR,http://www.tboxgolf.net/,,,,,,,,,,
Golf Club of Dublin,"5805 Eiterman Rd., Dublin, OH 43017",Dublin,OH,http://www.golfclubofdublin.net,,,,,,,,,,
Harbor Shores Golf,"201 Graham Ave., Benton Harbor, MI",Benton Harbor,MI,http://www.harborshoreslife.com/,,,,,,,,,,
Calhoun Country Club,"200 Country Club Rd, Saint Matthews, SC 29135-8578",Saint Matthews,SC,http://www.calhouncountryclub.com/index.html,,,,,,,,,,
El Paso Golf Club,"2860 County Road 600 N, El Paso, IL 61738-1743",El Paso,IL,http://www.elpasogolfclub.com,,,,,,,,,,
Callaway Gardens - Mountain View,"Intersection GA Hwys. 18/354, Pine Mountain, GA 31822",Pine Mountain,GA,http://www.callawaygardens.com/,,,,,,,,,,
Sunriver Resort - Woodlands Course,"#1 Center Drive, Redmond, OR 97707",Redmond,OR,http://www.sunriver-resort.com,,,,,,,,,,
Pine Hills Golf Course,"6603 Woodbury Rd, Laingsburg, MI 48848-9650",Laingsburg,MI,http://www.golfpinehillsgc.com,,,,,,,,,,
Buffalo Grove Golf Club,"48 Raupp Blvd, Buffalo Grove, IL 60089-2110",Buffalo Grove,IL,http://www.buffalogrovegolf.com,,,,,,,,,,
The Golf Club At Crystal Falls,"3400 Crystal Falls Pkwy, Leander, TX 78641-3645",Leander,TX,http://www.crystalfallsgolf.com,,,,,,,,,,
Willow Hollow Golf Course,"619 Prison Rd, Leesport, PA 19533",Leesport,PA,http://distinctgolf.com,,,,,,,,,,
Killington Golf Course,"4763 Killington Road, Killington, VT 05751-9746",Killington,VT,http://www.killingtongolf.com,,,,,,,,,,
Devou Park Golf Course,"1344 Audubon Road, Covington, KY 41011",Covington,KY,http://www.devouparkgolf.com/,,,,,,,,,,
Glendoveer Golf Club- West,"14015 NE Glisan St, Portland, OR 97230",Portland,OR,http://www.playglendoveer.com,,,,,,,,,,
Timberview Golf Club,"1107 London Avenue, Marysville, OH 43040",Marysville,OH,https://www.timberviewgolfclub.com/,,,,,,,,,,
Wildwood Green Golf Club,"3000 Bally Bunion Way, Raleigh, NC 27613-5431",Raleigh,NC,http://www.wildwoodgreen.com,,,,,,,,,,
Sandy Pines Golf Course,"10527 Bunker Dr, DeMotte, IN 46310",DeMotte,IN,http://www.sandypinesgc.com/,,,,,,,,,,
Edgewater Golf Club,"2380 Catawba Ridge Blvd, Lancaster, SC 29720-8234",Lancaster,SC,http://www.edgewatergc.com,,,,,,,,,,
Boyne Highlands - Donald Ross Memorial,"600 Highlands, Harbor Springs, MI 49740",Harbor Springs,MI,http://www.boyne.com/boynehighlands/golf/courses/donald-ross-memorial,,,,,,,,,,
The Golf Club Fossil Creek,"3401 Clubgate Dr, Fort Worth, TX 76137",Fort Worth,TX,http://www.thegolfclubatfossilcreek.com,,,,,,,,,,
Sugar Creek Golf Course,"500 E Van Buren St, Villa Park, IL 60181",Villa Park,IL,http://sugarcreekgolfcourse.org,,,,,,,,,,
Timberlake Golf Club,"634 Challenge Club Lane, Clinton, NC 28328",Clinton,NC,http://www.timberlakegolfclub.com/,,,,,,,,,,
Cypress Landing Golf Club,"600 Clubhouse Rd, Chocowinity, NC 27817-8988",Chocowinity,NC,http://www.cypresslandinggolf.com,,,,,,,,,,
Bent Creek Golf Course,"10440 Tournament Lane, Jacksonville, FL 32222",Jacksonville,FL,http://www.golfbentcreek.com,,,,,,,,,,
Maccripine Country Club,"1332 Maccripine Rd, Pinetops, NC 27864",Pinetops,NC,http://www.maccripine.com,,,,,,,,,,
Weequahic Park Golf Course,"Weequahic Park, Newark, NJ 07102",Newark,NJ,http://www.essex-countynj.org/p/index.php?section=golf/tee,,,,,,,,,,
Lady Bird Johnson Golf Course,"341 Golfer\'s Loop, Fredricksburg, TX 78624",Fredricksburg,TX,http://www.golffredericksburg.com,,,,,,,,,,
Maple Leaf Golf and Country Club,"2100 Kings Hwy, Port Charlotte, FL 33980-4258",Port Charlotte,FL,http://www.mapleleafgcc.com,,,,,,,,,,
Heritage Hills Golf Course,"6000 Club House Lane, McCook, NE 69001",McCook,NE,http://www.golfingnebraska.com/course_description/mccook_heritagehills.shtml,,,,,,,,,,
Loudon Country Club,"653 New Hampshire 106, Loudon, NH",Loudon,NH,http://loudoncc.com/,,,,,,,,,,
Lely Resort Golf & Country Club - Mustang,"8004 Lely Resort Blvd, Naples, FL 34113",Naples,FL,http://lely.americangolf.com/,,,,,,,,,,
Lee's Hill Golf Club,"10200 Old Dominion Pkwy, Fredericksburg, VA 22408-9537",Fredericksburg,VA,http://www.leeshillgc.com,,,,,,,,,,
Lake Bluff Golf Club,"355 W Washington Ave, Lake Bluff, IL",Lake Bluff,IL,http://www.lakebluffgolfclub.com/,,,,,,,,,,
Olomana Golf Links,"41-1801 Kalanianaole Hwy, Waimanalo, HI 96795-1196",Waimanalo,HI,http://www.olomanagolflinks.com,,,,,,,,,,
IMG Academy Golf Club,"4350 El Conquistador Pkwy, Bradenton, FL 34210-4023",Bradenton,FL,http://www.imggcc.com,,,,,,,,,,
Rio Hondo Golf Club,"10627 Old River School Rd, Downey, CA 90241-2062",Downey,CA,http://www.riohondogc.com,,,,,,,,,,
Elmbrook Golf Course,"1750 Townline Rd, Traverse City, MI 49696-4867",Traverse City,MI,http://www.elmbrookgolf.com,,,,,,,,,,
Forest Greens Golf Course,"4500 Poa Annua Lane, Triangle, VA 22172",Triangle,VA,http://www.forestgreens.com,,,,,,,,,,
Indian Ridge Golf Club,"2600 Oxford / Millville Road, Oxford, OH 45056",Oxford,OH,http://www.indianridgegolfclub.com/,,,,,,,,,,
Salem Glen Country Club,"1000 Glen Day Dr, Clemmons, NC 27012",Clemmons,NC,http://www.salemglen.com,,,,,,,,,,
ChampionsGate Golf Resort - International Course,"1400 Masters Blvd, Davenport, FL 33896-5309",Davenport,FL,http://www.championsgategolf.com,,,,,,,,,,
Chi Chi Rodriguez Golf Club,"3030 N McMullen Booth Rd, Clearwater, FL 33761-3331",Clearwater,FL,http://www.chichi.org,,,,,,,,,,
Cumberland Lake Golf Club,"2150 Cumberland Lake Drive, Pinson, AL 35126",Pinson,AL,http://cumberlandlakegolf.com/,,,,,,,,,,
Northgreen Golf Club,"900 Northgreen Lane, Rocky Mount, NC 27804",Rocky Mount,NC,http://www.northgreengolf.net/,,,,,,,,,,
Greenhaven Country Club,"2800 Greenhaven Rd, Anoka, MN 55303-1663",Anoka,MN,http://www.greenhavengolfcourse.com,,,,,,,,,,
The Oasis Golf Club - Palmer Course,"100 Palmer Ln, Mesquite, NV 89027-5401",Mesquite,NV,http://www.theoasisgolfclub.com,,,,,,,,,,
Jacaranda West,"1901 Jacaranda Blvd, Venice, FL 34293-2019",Venice,FL,http://www.jacwestcc.com,,,,,,,,,,
Spring Valley Golf and Disc Club,"25110 Gosling Rd, Spring, TX 77389",Spring,TX,http://www.springvalleygolfclub.com,,,,,,,,,,
Augusta Municipal Golf Course,"2023 Highland Ave, Augusta, GA 30904",Augusta,GA,http://www.golfthepatch.com/,,,,,,,,,,
DeLaveaga Golf Course,"401 Upper Park Rd, Santa Cruz, CA 95065-2112",Santa Cruz,CA,http://www.delaveagagolf.com,,,,,,,,,,
Rancho Carlsbad Golf Club,"5200 El Camino Real, Carlsbad, CA 92010-7118",Carlsbad,CA,http://www.ranchocarlsbadgolf.com,,,,,,,,,,
Foxcliff Golf Club,"1970 E Maple Turn Rd, Martinsville, IN 46151-8073",Martinsville,IN,http://www.foxcliffgc.com/,,,,,,,,,,
Palm Aire Country Club & Resort - Cypress Course,"3701 Oaks Clubhouse Drive, Pompano Beach, FL 33069",Pompano Beach,FL,http://palmaire.clublink.com/,,,,,,,,,,
Whispering Willows Golf Course,"20500 Newburgh Rd, Livonia, MI 48152",Livonia,MI,http://www.golflivonia.com/whisperingwillows/,,,,,,,,,,
Carlton Oaks Golf Club,"9200 Inwood Dr, Santee, CA 92071-2310",Santee,CA,http://www.carltonoaksgolf.com,,,,,,,,,,
TPC At Eagle Trace,"1111 Eagle Trace Blvd, Pompano Beach, FL 33071-7824",Pompano Beach,FL,http://tpceagletrace.clublink.com/,,,,,,,,,,
Ironwood Golf Club,"6902 E Highland Rd, Howell, MI 48843-9097",Howell,MI,http://www.golfironwood.com,,,,,,,,,,
Cadron Valley Country Club,"3400 Irby Dr, Conway, AR 72034-7313",Conway,AR,http://www.lindseygolf.com/links-at-cadron-valley,,,,,,,,,,
Palo Duro Creek Golf Course,"50 Country Club Dr., Canyon, TX 79015",Canyon,TX,http://www.palodurocreekgolfcourse.com/,,,,,,,,,,
Erskine Park Golf Course,"4200 Miami Rd, South Bend, IN 46614",South Bend,IN,http://www.sbparkgolf.org/,,,,,,,,,,
Twin Oaks Golf & Plantation Club,"450 E 43rd St, Covington, KY 41015",Covington,KY,http://golfattwinoaks.com,,,,,,,,,,
Cimarron Golf Resort - Boulder Course,"67603 30th Ave, Cathedral City, CA 92234-5828",Cathedral City,CA,http://www.cimarrongolf.com,,,,,,,,,,
Diamondhead Country Club | Cardinal,"7600 Country Club Cir, Diamondhead, MS 39525-3702",Diamondhead,MS,http://www.diamondheadms.org,,,,,,,,,,
Boyne Mountain - Monument Course,"1 Boyne Mountain Road, Boyne Falls, MI 49713",Boyne Falls,MI,http://www.boyne.com/boynemountain/golf/courses/monument,,,,,,,,,,
Falcons Fire Golf Club,"3200 Seralago Blvd, Orlando, FL 34746",Orlando,FL,http://www.falconsfire.com,,,,,,,,,,
Colonial Terrace Golf Course,"1003 Wickapecko Dr, Ocean Township, NJ",Ocean Township,NJ,http://colonialterracegolf.com/,,,,,,,,,,
Corey Creek Golf Club,"18795 Route 6, Mansfield, Pennsylvania 16933",Mansfield,Pennsylvania,http://www.coreycreekgolf.com,,,,,,,,,,
Bay Hills at Buccaneer Bay,"3200 Buccaneer Blvd, Plattsmouth, NE 68048-7104",Plattsmouth,NE,http://www.bayhillsgolfclub.com,,,,,,,,,,
Waikele Country Club,"94-200 Paioa Place, Waipahu, Oahu, HI 96797","Waipahu, Oahu",HI,http://www.golfwaikele.com,,,,,,,,,,
Pottawatomie Golf Course,"845 N Second Ave, St. Charles, IL 60174",St. Charles,IL,http://www.pottawatomiegc.com/,,,,,,,,,,
Oak Quarry Golf Club,"7151 Sierra Ave, Riverside, CA 92509-1644",Riverside,CA,http://www.oakquarry.com,,,,,,,,,,
Meadow Lakes Golf Course,"300 SW Meadow Lakes Drive, Prineville, OR 97754",Prineville,OR,http://www.meadowlakesgc.com/meadowlakes,,,,,,,,,,
Pleasant View Golf Club,"14605 Louisville St NE, Paris, OH 44669",Paris,OH,http://pleasantviewgolfclub.com,,,,,,,,,,
Meadowbrook Golf Course,"8702 Ball Road, Weedsport, NY 13166",Weedsport,NY,http://www.meadowbrookgolfclub.net/,,,,,,,,,,
Cove Cay Golf Club,"2612 Cove Cay Dr, Clearwater, FL 33760",Clearwater,FL,http://www.covecaygolf.com,,,,,,,,,,
Wicker Park Golf Course,"8554 Indianapolis Blvd, Highland, IN 46322",Highland,IN,http://www.wickermemorialpark.com,,,,,,,,,,
Shepherd's Crook Golf Course,"351 Green Bay Rd, Zion, IL",Zion,IL,http://www.shepherdscrook.org/,,,,,,,,,,
Atikwa Golf Club,"2100 Arrowwood Ln NW, Alexandria, MN 56308-9063",Alexandria,MN,http://www.arrowwoodresort.com,,,,,,,,,,
The Links At Bodega Harbour,"21301 Heron Drive, Bodega Bay, CA 94923",Bodega Bay,CA,http://www.bodegaharbourgolf.com,,,,,,,,,,
Auglaize Golf Club,"19062 County Road 212, Defiance, OH 43512",Defiance,OH,http://www.auglaizegolf.com,,,,,,,,,,
Hamilton Golf Club,"1004 Golf Course Rd, Hamilton, MT 59840",Hamilton,MT,http://hgcmt.com/,,,,,,,,,,
Cottonwood Golf Club | Montgomery National,"7160 Byron Nelson Blvd, Montgomery, AL 36116-6046",Montgomery,AL,http://www.cottonwoodgolfclub.com,,,,,,,,,,
Connemara Golf Links,"2327 Lexington Rd, Nicholasville, KY 40356",Nicholasville,KY,http://www.connemaralinks.com,,,,,,,,,,
Sammons Park Golf Course,"2727 W Adams Ave, Temple, TX 76504-3925",Temple,TX,http://www.golfsammons.com,,,,,,,,,,
Devils Head Resort - The Glacier,"S6330 Bluff Rd, Merrimac, WI 53561-9737",Merrimac,WI,http://www.devilsheadresort.com,,,,,,,,,,
Fort Cherry Golf Club,"80 Fort Cherry Rd, Mc Donald, PA 15057-2962",Mc Donald,PA,http://www.fortcherrygolfclub.com,,,,,,,,,,
Chick Evans Golf Course,"6145 Golf Road, Morton Grove, IL 60053",Morton Grove,IL,http://chickevans.forestpreservegolf.com/,,,,,,,,,,
Holiday Golf Club - Regulation Course,"100 Fairway Blvd, Panama City Beach, FL 32407-2806",Panama City Beach,FL,http://www.holidaygolfclub.com,,,,,,,,,,
Blue Mash Golf Course,"5821 Olney Laytonsville Rd, Olney, MD 20882",Olney,MD,http://bluemash.com,,,,,,,,,,
"St. Andrews Golf & Country Club, Inc. - St. Andrews Course","2441 Il Route 59, West Chicago, IL 60185-1344",West Chicago,IL,http://www.standrewsgc.com,,,,,,,,,,
Tyoga Country Club,"759 Route 660, Wellsboro, PA 16901",Wellsboro,PA,http://www.tyogacc.com/,,,,,,,,,,
Countryway Golf Club,"11111 W Waters Ave, Tampa, FL 33635",Tampa,FL,http://www.countrywaygolfclub.com/,,,,,,,,,,
Thanksgiving Point Golf Club,"3300 W. Clubhouse Drive, Lehi, UT 84043",Lehi,UT,http://www.thanksgivingpoint.org/,,,,,,,,,,
Oak Grove Golf Course,"16914 Oak Grove Rd, Harvard, IL 60033-9252",Harvard,IL,http://www.oakgrovegolfcourse.com,,,,,,,,,,
Candler Park Golf Course,"585 Candler Park Dr, NE, Atlanta, GA 30307",Atlanta,GA,http://candlerparkgolf.com/,,,,,,,,,,
Indian Wells Golf Resort - Celebrity,"44-500 Indian Wells Ln, Indian Wells, CA",Indian Wells,CA,http://www.indianwellsgolfresort.com,,,,,,,,,,
Bayonet & Black Horse Golf Course - Black Horse Course,"1 McClure Way, Seaside, CA 93955-7100",Seaside,CA,http://www.bayonetblackhorse.com/,,,,,,,,,,
Desert Pines,"3415 E Bonanza Rd, Las Vegas, NV",Las Vegas,NV,http://www.desertpinesgolfclub.com/,,,,,,,,,,
Oak Knoll Golf Course,"3070 Highway 66, Ashland, OR 97520-9504",Ashland,OR,http://www.oakknollgolf.org,,,,,,,,,,
The Club at Emerald Hills,"4100 N Hills Dr, Hollywood, FL 33021",Hollywood,FL,http://www.theclubatemeraldhills.com,,,,,,,,,,
Tunica National Golf and Tennis,"1 Champions Ln, Tunica Resorts, MS 38664",Tunica Resorts,MS,http://www.tunicanational.com,,,,,,,,,,
Chesapeake,"1201 Club House Dr, Chesapeake, VA 23322",Chesapeake,VA,http://www.golfhamptonroads.net,,,,,,,,,,
Classic Club Golf,"75-200 Classic Club Blvd, Palm Desert, CA 92211-4124",Palm Desert,CA,http://www.classicclubgolf.com,,,,,,,,,,
Pinecrest Golf Course,"6600 Little River Tpke, Alexandria, VA 22312",Alexandria,VA,http://fairfaxcounty.gov/parks/golf/…,,,,,,,,,,
Fox Creek Golf Club,"6555 Fox Creek Dr., Edwardsville, IL 62025",Edwardsville,IL,http://www.golffoxcreek.com,,,,,,,,,,
Farmlinks Golf Club,"2200 FarmLinks Blvd, Sylacauga, AL 35151",Sylacauga,AL,http://farmlinks.org,,,,,,,,,,
The National Golf Club of Louisiana,"1400 National Dr, Westlake, LA 70669",Westlake,LA,http://www.nationalgcla.com,,,,,,,,,,
The Children's Course,"19825 River Rd, Gladstone, OR 97027-2219",Gladstone,OR,https://www.childrenscourse.org/,,,,,,,,,,
Meadowlawn Golf Course,"3898 Meadowlawn Loop SE, Salem, OR 97317-5341",Salem,OR,http://www.meadowlawngolf.net,,,,,,,,,,
Ridges Golf Course,"2311 Griffith Ave., Wisconsin Rapids, WI 54495",Wisconsin Rapids,WI,http://www.ridgesgolfcourse.com/,,,,,,,,,,
Gaylord Springs Golf Links,"18 Springhouse Lane, Nashville, TN 37214",Nashville,TN,http://www.gaylordsprings.com,,,,,,,,,,
Seven Hills Golf Course,"1537 S Lyon Ave, Hemet, CA 92543",Hemet,CA,http://www.golfsevenhills.com/index.php,,,,,,,,,,
Mercer Oaks Golf Course | Mercer Oaks East,"725 Village Rd W Ste 1, Princeton Junction, NJ 08550-5204",Princeton Junction,NJ,http://www.golfmercercounty.com,,,,,,,,,,
Washoe Golf Course,"2601 Foley Way, Reno, NV 89509",Reno,NV,http://www.washoegolf.org,,,,,,,,,,
Union Hills Country Club,"9860 W Lindgren Ave, Sun City, AZ 85373",Sun City,AZ,http://www.unionhillscc.com,,,,,,,,,,
Lakes of the North Deer Run Golf Course,"8151 Pineview Drive, Mancelona, MI 49659",Mancelona,MI,http://www.lakesofthenorth.com,,,,,,,,,,
Laurel Hill Golf Club,"8701 Laurel Crest Dr, Lorton, VA 22079-5705",Lorton,VA,http://www.fairfaxcounty.gov/parks/golf/laurelhill,,,,,,,,,,
Farmingbury Hills Golf Course,"141 East St, Wolcott, CT 06716-2927",Wolcott,CT,http://www.wolcottct.org,,,,,,,,,,
Tiger's Eye Golf Links,"360 Ocean Ridge Pkwy SW, Ocean Isle Beach, NC 28469-5415",Ocean Isle Beach,NC,http://www.tigerseye.com,,,,,,,,,,
Bellwood Oaks Golf Course,"13239 210th St E, Hastings, MN 55033-9623",Hastings,MN,http://www.bellwoodoaksgolf.com,,,,,,,,,,
Sunland Village East Golf Course,"2250 S Buttercup, Mesa, AZ 85209-5040",Mesa,AZ,http://www.svegolfclub.webs.com,,,,,,,,,,
Green Valley Country Club,"371 Union St, Portsmouth, RI 02871",Portsmouth,RI,http://gvccri.com,,,,,,,,,,
Majestic Oaks Golf Club - Signature Course,"701 Bunker Lake Blvd NE, Andover, MN 55304-6720",Andover,MN,http://www.majesticoaksgolfclub.com,,,,,,,,,,
Big Cypress Golf & Country Club - South Course,"10000 US Highway 98 N, Lakeland, FL 33809-8031",Lakeland,FL,http://www.cypresslakesfla.com/golf.html,,,,,,,,,,
Riverwood Golf Club,"4100 Riverwood Dr, Port Charlotte, FL 33953",Port Charlotte,FL,http://www.riverwoodgc.com,,,,,,,,,,
Del Lago Golf Club,"14155 E Via Rancho del Lago, Vail, AZ 85641-9280",Vail,AZ,http://www.dellagogolf.net,,,,,,,,,,
Lakewood Country Club,"3101 Carson Street, Lakewood, CA 90712",Lakewood,CA,https://www.lakewoodgolfcc.com/,,,,,,,,,,
Falls Road Golf Course,"10800 Falls Rd, Potomac, MD 20854-4499",Potomac,MD,http://www.mcggolf.com/Courses/FallsRoad.aspx,,,,,,,,,,
The Saints at Port St. Lucie Golf Course,"2601 SE Morningside Blvd, Port St. Lucie, FL 34952",Port St. Lucie,FL,http://www.cityofpsl.com/golf,,,,,,,,,,
Eagle Crest - Challenge Course,"1522 Cline Falls Road, Redmond, OR 97756",Redmond,OR,http://www.eagle-crest.com/,,,,,,,,,,
Solitude Links Golf Course,"5810 Flinchbaugh Rd, Kimball, MI 48074-1305",Kimball,MI,http://www.solitudelinksgolf.com/,,,,,,,,,,
Tioga Country Club,"151 Roki Blvd, Nichols, NY 13812",Nichols,NY,http://www.tiogacc.com,,,,,,,,,,
Eagle Glen Golf Course,"1251 Clubhouse Drive, Farwell, MI 48622",Farwell,MI,http://www.golfeagleglen.biz,,,,,,,,,,
Cobblestone Creek Golf Club,"1350 Cobblestone Creek Dr, Norman, Oklahoma 73072",Norman,Oklahoma,http://www.cobblestonecreekgolfclub.com,,,,,,,,,,
Boulder Creek Golf Club,"9700 Page Rd, Streetsboro, OH 44241-5014",Streetsboro,OH,http://www.bouldercreekohio.com,,,,,,,,,,
ShadowGlen Golf Club,"12801 N Lexington St, Manor, TX 78653",Manor,TX,http://www.shadowglengolf.com,,,,,,,,,,
Links at Sunset Ridge,"2814 West Seneca Turnpike, Marcellus, NY 13108",Marcellus,NY,https://www.golfnow.com/courses/1051392-links-at-sunset-ridge-details,,,,,,,,,,
Eagle Hills Golf Course,"605 N Edgewood Ln, Eagle, ID 83616",Eagle,ID,http://eaglehillsgolfcourse.com,,,,,,,,,,
Fairfield Hills Golf Course,"S3308 Fox Hill Rd., Baraboo, WI 53913",Baraboo,WI,http://www.fairfieldhillsgolfcourse.com/,,,,,,,,,,
Costa Mesa Country Club | Mesa Linda,"1701 Golf Course Dr, Costa Mesa, CA 92626-5049",Costa Mesa,CA,http://www.costamesacountryclub.com,,,,,,,,,,
